"id","name","status","city_id","zipcode","address","neighborhood","term","term_ended_at","term_status","execution_percentual","execution_end_at","type_of_education","type_of_project","type_of_work","work_classification","fnde_value","funded_by","document","entity_name","bidding_modality","bidding_number","bidding_homologated_at","contract_signed_at","contract_end_at","contract_value","inspected_at","inspection_status","observation","paid_value","paided_at","created_at","updated_at","latitude","longitude","deleted_at","clean_name","execution_start_at","schedule_image","visible","official_lat","official_long","geocoder_city","geocoder_address"
1006216,"ESCOLA INFANTIL- CENTRO",3,1084,69660000,"Rua Olavo Bilac","Centro                                                                                              ","7120/2013","2017-12-14",1,8,"2016-11-22",1,18,3,1,"1961808.27",1,"4285896000153","PREF MUN DE JUTAI",1,"12016","2016-03-10","2016-03-02","2017-03-02","1960537.17","2016-11-22",1,"","294271.24","2018-05-31","2017-03-05 18:06:59.036365","2018-07-27 21:10:06.096103","-2.7467591","-66.7699826","","Escola Infantil  Centro","2016-03-02","","","-2.7467591","-66.7699826","Jutaí","Rua Olávo Bilac"
1006320,"ESTÁCIO DE SÁ - Concórdia do Pará - PA",1,1886,68685000,"TRANSJUTAÍ BAIXO BUJARÚ RAMAL DO IPANEMA","ZONA RURAL                                                                                          ","17523/2014","2019-02-28",2,100,"2018-08-31",1,9,3,4,"242152.37",1,"14145791000152","PREF MUN DE CONCORDIA DO PARA",1,"3201302121","2014-02-10","2014-05-23","2014-11-21","239172.58","2018-07-18",1,"","230044.75","2018-05-31","2017-03-05 18:07:01.479758","2018-07-27 21:10:11.847839","-1.8572573","-47.9614096","","Estácio de SÁ","2014-05-23","","","-1.8572573","-47.9614096","Concórdia do Pará",""
1006325,"BOA VISTA - Concórdia do Pará - PA",1,1886,68685000,"TRANSJUTAI-IPANEMA COMUNIDADE DONA","ZONA RURAL                                                                                          ","17523/2014","2019-02-28",2,100,"2018-12-31",1,9,3,4,"242152.37",1,"14145791000152","PREF MUN DE CONCORDIA DO PARA",1,"3201302121","2014-02-10","2014-05-23","2014-11-21","239172.58","2018-07-18",1,"","194932.65","2018-05-31","2017-03-05 18:07:01.580712","2018-07-27 21:10:12.086538","-1.8572573","-47.9614096","","Boa Vista","2014-05-23","","","-1.8572573","-47.9614096","Concórdia do Pará",""
1006464,"Proinfância - Palmeira IV",1,3795,89130000,"Rua PM José Ricardo Hersing","Warnow                                                                                              ","7092/2013","2018-10-17",2,35,"2018-12-31",1,18,3,1,"1888084.32",1,"83102798000100","PREF MUN DE INDAIAL",1,"1912015","2016-03-09","2016-03-15","2018-12-31","1850721.81","2018-06-22",1,"","641908.13","2018-05-31","2017-03-05 18:07:04.206543","2018-07-27 21:10:19.258124","-26.9170651","-49.2738759","","Proinfância   Palmeira Iv","2016-03-15","","","-26.9170651","-49.2738759","Indaial","Rua PM José Ricardo Hersing"
1006465,"Bairro São Francisco",1,4590,89440000,"Rua São Francisco","São Francisco                                                                                       ","7093/2013","2018-10-11",2,68,"2018-12-31",1,19,3,1,"1249134.11",1,"83102558000105","PREF MUN DE IRINEOPOLIS",7,"10","2016-03-22","2016-03-22","2018-12-31","1326000","2018-07-10",1,"","849319.8","2018-05-31","2017-03-05 18:07:04.228311","2018-07-27 21:10:19.301327","-26.2481091","-50.795738","","Bairro São Francisco","2016-03-22","","","-26.2481091","-50.795738","Irineópolis","Rua São Francisco"
1006776,"PAC 2 - CRECHE/PRÉ-ESCOLA (ST. Barbara)",6,527,75400000,"Rua 30 de Março, esq c/ Alvaro José de Morais","Residencial Santa Bárbara                                                                           ","7278/2013","2019-04-30",2,33,"2016-12-21",1,19,3,1,"1235496.44",1,"1153030000109","PREF MUN DE INHUMAS","","","2016-03-29","2016-04-25","2016-12-21","","2018-04-10","","","353625.53","2018-05-31","2017-03-05 18:07:07.878609","2018-07-27 21:10:29.038792","-16.3850748","-49.490049","","PAC 2   Creche/Pré-escola (St. Barbara)","2016-04-25","","","-16.3850748","-49.490049","Inhumas",""
1014091,"terreno de passagem velha - Passagem - PB",1,4413,58734000,"povoado de passagem velha","zona rural                                                                                          ","29833/2014","2018-10-30",2,74,"2018-09-04",1,11,3,1,"1020462.26",1,"8876104000176","PREF MUN DE PASSAGEM",7,"72014","2014-07-08","2014-07-08","2018-11-02","1020455.09","2018-07-12",1,"","663300.47","2018-05-31","2017-03-05 18:08:40.012049","2018-07-27 21:13:55.426931","-7.1370377","-37.0490028","","Terreno de Passagem Velha","2014-07-08","","","-7.1370377","-37.0490028","Passagem","Rua do Comércio"
1016001,"ESCOLA MUNICIPAL FAVO DE MEL - Chorrochó - BA",4,4275,48660000,"POVOADO DE SÃO JOSÉ","CENTRO                                                                                              ","30128/2014","2018-09-28",2,25,"2019-07-19",1,11,3,2,"1020286.62",1,"13915665000177","PREF MUN DE CHORROCHO",1,"12014","2014-09-03","2014-09-04","2018-07-31","1020286.62","2018-07-19",4,"Irregularidades na gestão anterior","316288.85","2018-05-31","2017-03-05 18:09:04.752123","2018-07-27 21:14:53.998579","-8.9786114","-39.1061548","","Escola Municipal Favo de Mel","2014-09-04","",False,"-8.9786114","-39.1061548","Chorrochó",""
1017172,"CRECHE N. S. DA CONCEIÇÃO",6,2617,55660000,"AV. AGAMENOM MAGALHÂES","N.S.DA CONCEIÇÃO                                                                                    ","10777/2014","2018-07-28",2,0,"",1,18,3,1,"1959902.26",1,"10091510000175","PREF MUN DE BEZERROS",1,"22016","2017-03-20","","","","","","","","2018-05-31","2017-03-05 18:09:19.602452","2018-07-27 21:15:26.088244","-8.23128","-35.7468574","","Creche N. S. da Conceição","","","","-8.23128","-35.7468574","Bezerros","PE-097"
1006812,"Loteamento Canoas",1,1030,55590000,"Rua vinte e oito","Nossa Senhora do Ó                                                                                  ","7291/2013","2019-10-06",2,44,"2018-12-11",1,18,3,1,"1959902.26",1,"11294386000108","PREF MUN DE IPOJUCA",1,"4","2016-09-14","2016-11-14","2018-08-07","2347632.46","2018-07-16",1,"","598589.01","2018-05-31","2017-03-05 18:07:08.547215","2018-07-27 21:10:30.453714","-8.4429662","-35.0226397","","Loteamento Canoas","2016-11-14","","","-8.4429662","-35.0226397","Ipojuca",""
1016113,"5-Povoado-Rio-Grande - Bequimão - MA",1,3859,65248000,"Estrada Vicinal","Povoado Rio Grande                                                                                  ","30038/2014","2018-11-30",2,61,"2018-06-15",1,9,3,4,"244615.34",1,"41611716000102","PREF MUN DE BEQUIMAO",1,"102014","2014-12-29","2014-12-30","2019-01-15","243343.48","2018-07-09",1,"","132092.29","2018-05-31","2017-03-05 18:09:06.640511","2018-07-27 21:14:58.562472","-2.3986217","-44.813111","","5 Povoado Rio Grande","2014-12-30","","","-2.3986217","-44.813111","Bequimão",""
1016174,"A Nova Escola Noemia Alves - Conde - PB",4,4254,58322000,"Rodovia PB 018","Centro                                                                                              ","29825/2014","2018-06-30",1,28,"2019-06-30",1,14,3,1,"3498770.13",1,"8916645000180","PREF MUN DE CONDE",1,"22014","2014-10-23","2014-10-23","2015-07-20","3148893.13","2018-04-23",4,"Outros","1049631.04","2018-05-31","2017-03-05 18:09:07.493424","2018-07-27 21:15:00.450795","-7.2609983","-34.9138266","","A Nova Escola Noemia Alves","2014-10-23","","","-7.2609983","-34.9138266","Conde","PB-018"
25189,"PAC 2 - CRECHE/PRÉ-ESCOLA  003",1,303,88107449,"Rua Maria Lobato Di Concilio","Forquilhas                                                                                          ","4133/2013","2018-12-15",2,32,"2018-07-30",1,18,3,1,"1888084.32",1,"82892274000105","PREF MUN DE SAO JOSE",1,"112015","2016-03-03","2016-04-11","2018-07-31","2049992.24","2018-07-12",1,"","594540.51","2018-05-31","2017-03-05 18:03:40.076203","2018-07-27 21:02:57.953636","-27.5854454","-48.6738218","","PAC 2   Creche/Pré-escola  003","2016-04-11","","","-27.5854454","-48.6738218","São José","Rua Maria Lobato di Concílio"
1016189,"Polo 7 -Povoado Engenho (Justino Batista de Sousa) - Barreirinhas - MA",1,1500,65590000,"RUA PROJETADA","POVOADO ENGENHO                                                                                     ","30247/2014","2019-03-20",2,29,"2018-12-24",1,10,3,2,"942647.17",1,"6217954000137","PREFEITURA MUNICIPAL DE BARREIRINHAS",1,"52014","2014-10-01","2014-10-01","2017-09-18","942442.96","2018-06-11",1,"","188529.43","2018-05-31","2017-03-05 18:09:07.778102","2018-07-27 21:15:01.02551","-2.8018831","-42.941698","","Polo 7  Povoado Engenho (Justino Batista de Sousa)","2014-10-01","","","-2.8018831","-42.941698","Barreirinhas",""
1016307,"UNIDADE ESCOLAR 06 SALAS EUGÊNIO DE CASTRO",1,4949,98860000,"RUA VALTER SAUZEN","Centro                                                                                              ","32192/2014","2019-01-31",2,88,"2018-07-31",1,11,"",1,"1021997.85",1,"89971766000127","PREF MUN DE EUGENIO DE CASTRO",7,"2","2015-06-25","2015-07-01","2018-07-31","1021238.31","2018-05-16",1,"","889139.1","2018-05-31","2017-03-05 18:09:10.789262","2018-07-27 21:15:06.187696","-28.528042","-54.1437941","","Unidade Escolar 06 Salas Eugênio de Castro","2015-07-01","","","-28.528042","-54.1437941","Eugênio de Castro","Rua Valter Sausen"
1016325,"Terreno Escola",1,4855,89873000,"Rua afonso Raimundo Walker","Centro                                                                                              ","32274/2014","2019-01-30",2,74,"2018-08-09",1,11,"",1,"1022704.86",1,"1594009000130","PREF MUN DE BOM JESUS DO OESTE",7,"2767","2016-01-12","2016-01-12","2018-08-09","1018988.25","2018-07-02",1,"","664758.16","2018-05-31","2017-03-05 18:09:11.177096","2018-07-27 21:15:06.929169","-26.6762242","-53.0996486","","Terreno Escola","2016-01-12","","","-26.6762242","-53.0996486","Bom Jesus do Oeste",""
1005584,"CRECHE DO BAIRRO SENADOR ARNON DE MELLO",9,2234,57315000,"RUA MARCELO BARBOSA","SENADOR ARNON DE MELO                                                                               ","6785/2013","2018-11-26",2,0,"2014-09-17",1,18,3,1,"1832567.58",1,"12198693000158","PREF MUN DE ARAPIRACA","","","","2013-12-17","","","","","","349369.22","2018-05-31","2017-03-05 18:06:49.627428","2018-07-27 21:09:45.373714","-9.727578","-36.6711834","","Creche do Bairro Senador Arnon de Mello","2013-12-17","","","-9.727578","-36.6711834","Arapiraca","Rua José Marcelo Barbosa"
1016194,"Dores do José Pedro - Durandé - MG",1,4050,36974000,"Rua Principal","Centro                                                                                              ","29712/2014","2019-02-20",2,86,"2018-01-31",1,10,3,2,"934202.33",1,"66232547000120","PREF MUN DE DURANDE",7,"66","2014-09-18","2015-03-02","2018-07-30","933906.65","2017-12-11",1,"","775387.94","2018-05-31","2017-03-05 18:09:07.889216","2018-07-27 21:15:01.235023","-20.1247012","-41.8041391","","Dores do José Pedro","2015-03-02","","","-20.1247012","-41.8041391","Durandé",""
1016231,"CRECHE PONTO DE PARADA",9,3536,43700000,"MARECHAL HERMES DA FONSECA","PONTO DE PARADA                                                                                     ","10048/2014","2018-10-24",2,0,"",1,19,3,1,"1455156.02",1,"13927827000197","PREF MUN DE SIMOES FILHO","","","","","","","","","","","2018-05-31","2017-03-05 18:09:09.203533","2018-07-27 21:15:02.91468","-12.791373","-38.4001917","","","","","","-12.791373","-38.4001917","Simões Filho","Rua Marechal Hermes da Fonseca"
1016498,"Escola Proinfância Tapera ",1,3101,29375000,"Avenida Beira Rio","Tapera                                                                                              ","10075/2014","2019-06-30",2,31,"2018-06-30",1,19,3,1,"1220289.96",1,"31723497000108","PREF MUN DE VENDA NOVA DO IMIGRANTE",7,"6","2016-07-11","2016-07-11","2019-06-06","1076212.72","2018-05-15",1,"","366056.31","2018-05-31","2017-03-05 18:09:12.158409","2018-07-27 21:15:09.083433","-20.327615","-41.1307143","","Escola Proinfância Tapera","2016-07-11","","","-20.327615","-41.1307143","Venda Nova do Imigrante","Avenida Pedro Minete"
1016437,"ECL NE. AB ESCOLA BOM PASTOR - Alta Floresta - MT",1,977,78580000,"Avenida Bom Pastor","Bom Pastor                                                                                          ","29746/2014","2019-01-30",2,22,"2018-11-23",1,14,3,1,"3528268.8",1,"15023906000107","PREF MUN DE ALTA FLORESTA",1,"42015","2016-02-19","2016-02-22","2018-11-23","3941862.54","2018-07-18",1,"","705653.76","2018-05-31","2017-03-05 18:09:11.478317","2018-07-27 21:15:07.541929","-9.8448793","-56.0732156","","Ecl Ne. Ab Escola Bom Pastor","2016-02-22","","","-9.8448793","-56.0732156","Alta Floresta","Rua Ns 6"
1016500,"TREZIDELA ",1,1498,65950000,"RUA SÃO RAIMUNDO","TRIZIDELA                                                                                           ","10086/2014","2019-02-20",2,23,"2019-06-30",1,18,3,1,"1842912.09",1,"6769798000117","PREFEITURA MUNICIPAL DE BARRA DO CORDA",1,"82016","2016-10-06","2016-10-06","2018-08-20","1799938.77","2018-07-10",1,"","276436.81","2018-05-31","2017-03-05 18:09:12.177595","2018-07-27 21:15:09.126874","-5.5023888","-45.258369","","Trezidela","2016-10-06","","","-5.5023888","-45.258369","Barra do Corda","Rua Rio Purús"
1016594,"AVENIDA JOSÉ PEREIRA NOGUEIRA",1,1134,64320000,"Avenida José Pereira Nogueira","Centro                                                                                              ","10125/2014","2019-01-25",2,11,"2018-10-07",1,18,3,1,"1881612.35",1,"6554893000101","PREF MUN DE PIMENTEIRAS",1,"22015","2015-10-02","2015-10-06","2018-10-07","1879909.65","2018-06-04",1,"","282241.86","2018-05-31","2017-03-05 18:09:13.193473","2018-07-27 21:15:11.669173","-6.2319861","-41.4187643","","Avenida José Pereira Nogueira","2015-10-06","","","-6.2319861","-41.4187643","Pimenteiras",""
1009760,"GREEN VILLE - Patrocínio - MG",1,2628,38740000,"ESTRADA MUNICIPAL DPA 050","MACAUBAS DE BAIXO                                                                                   ","19638/2014","2018-12-31",2,77,"2018-10-26",1,11,3,2,"1023056.92",1,"18468033000126","PREF MUN DE PATROCINIO",7,"6","2017-09-28","2017-09-28","2018-12-31","554888.25","2018-06-28",1,"","787753.82","2018-05-31","2017-03-05 18:07:59.052659","2018-07-27 21:12:22.40328","-18.9295714","-47.2208234","","Green Ville","2017-09-28","","","-18.9295714","-47.2208234","Patrocínio","Estrada Municipal"
1016903,"Terreno Proinfancia MI - Creche de Cardosos - RF",1,3624,35380000,"Rua Heitor Ferreira Pinto","Bom Jesus de Cardosos                                                                               ","10646/2014","2018-12-31",2,76,"2018-12-31",1,19,3,1,"1201737.6",1,"18316281000151","prefeitura municipal de urucania",7,"68","2015-09-11","2015-09-15","2018-12-31","1070533.52","2018-06-13",1,"","901303.2","2018-05-31","2017-03-05 18:09:16.711651","2018-07-27 21:15:19.246865","-20.3449984","-42.776073","","Terreno Proinfancia Mi","2015-09-15","","","-20.3449984","-42.776073","Urucânia","Rua Heitor Ferreira Pinto"
1016906,"ESCOLA DE EDUC. INFANTIL  DO BAIRRO CIDERLANDIA",1,4157,78278000,"AVENIDA BOA VISTA","CIDERLANDIA                                                                                         ","10649/2014","2019-01-30",2,34,"2018-09-07",1,19,3,1,"1309708.67",1,"37465408000149","PREF MUN DE LAMBARI DOESTE",7,"32015","2015-09-04","2015-09-14","2018-08-27","1309708.67","2018-07-11",1,"","379815.51","2018-05-31","2017-03-05 18:09:16.774033","2018-07-27 21:15:19.375572","-15.3194362","-58.0058177","","Escola de Educ. Infantil  do Bairro Ciderlandia","2015-09-14","","","-15.3194362","-58.0058177","Lambari D'Oeste","Avenida Boa Vista"
1017233,"TERRENO DA ESCOLA - RIO VERDE - Itaguaçu da Bahia - BA",1,2799,47440000,"Rua Lúcia Fernandes","Centro","30141/2014","2018-12-12",2,88,"2019-07-02",1,10,3,2,"858976.76",1,"16445843000131","PREF MUN DE ITAGUACU DA BAHIA",7,"422014","2014-07-04","2014-06-27","2019-06-24","858625.2","2018-07-02",1,"","592693.96","2018-05-31","2017-03-05 18:09:19.919707","2018-07-27 21:15:26.692762","-10.7606166","-42.1572702","","Terreno da Escola   Rio Verde","2014-06-27","","","-10.7606166","-42.1572702","Itaguaçu da Bahia",""
1017346,"Escola Proinfância C",1,2258,64870000,"Rua Alfredo Lopes","Centro                                                                                              ","10874/2014","2018-11-02",2,83,"2018-12-31",1,19,3,1,"1236242.66",1,"6554034000104","PREF MUN DE BERTOLINIA",7,"","2015-11-06","2015-11-06","2018-11-02","1234784.85","2018-06-29",1,"","1001376.25","2018-05-31","2017-03-05 18:09:20.765656","2018-07-27 21:15:28.467338","-7.6413811","-43.9520806","","Escola Proinfância C","2015-11-06","","","-7.6413811","-43.9520806","Bertolínia",""
1017114,"Prefeitura Municipal de Erval Seco - Proinfância",1,1576,98390000,"Avenida Emilio Falcão","Centro                                                                                              ","10833/2014","2019-07-31",2,24,"2018-12-31",1,19,3,1,"1196771.39",1,"87613212000122","PREF MUN DE ERVAL SECO",7,"113","2016-01-04","2016-01-07","2018-12-31","1091314.02","2018-05-22",1,"","275257.42","2018-05-31","2017-03-05 18:09:18.755212","2018-07-27 21:15:23.537658","-27.5490648","-53.5061919","","Prefeitura Municipal de Erval Seco   Proinfância","2016-01-07","","","-27.5490648","-53.5061919","Erval Seco","Avenida Emílio Falcão"
1017066,"PAC 2 - CRECHE/PRÉ-ESCOLA 001",4,4982,57935000,"Rua em Projeto 18","Alto da Boa Vista                                                                                   ","10788/2014","2018-11-25",2,23,"2018-09-22",1,18,3,1,"1832567.58",1,"35561471000153","PREF MUN DE PARIPUEIRA",1,"22015","2016-07-14","2016-05-24","2017-05-24","1681727.69","2018-07-18",4,"Contrato Rescindido","343801.72","2018-05-31","2017-03-05 18:09:17.804423","2018-07-27 21:15:21.538756","-9.460997","-35.5503541","","PAC 2   Creche/Pré-escola 001","2016-05-24","","","-9.460997","-35.5503541","Paripueira","Rua Em Projeto Dezoito"
1017354,"PAC 2 - CRECHE/PRÉ-ESCOLA URANO",6,4134,6602220,"Rua Urano","Vila Eunice                                                                                         ","10887/2014","2018-11-10",2,0,"",1,19,3,1,"1298038.17",1,"46522991000173","PREF MUN DE JANDIRA","","","","","","","","","","","2018-05-31","2017-03-05 18:09:20.917317","2018-07-27 21:15:28.800011","-23.5365347","-46.8965223","","PAC 2   Creche/Pré-escola  Francisco Jose Longo","","","","-23.5365347","-46.8965223","Itapevi","Rua Urano"
1016733,"Pov Calumbi - Arame - MA",3,4297,65945000,"Rua Principal","Zona rural","30028/2014","2017-03-30",1,1,"2017-08-17",1,11,3,2,"1022226.14",1,"12542767000121","PREF MUN DE ARAME",7,"102014","2014-07-29","2014-08-06","2015-08-06","1021715.03","2017-03-31",1,"","153333.92","2018-05-31","2017-03-05 18:09:15.781245","2018-07-27 21:15:17.492057","-5.050752","-45.9800848","","Pov Calumbi","2014-08-06","","","-5.050752","-45.9800848","Arame",""
1017086,"NOVO CENTRO DE EDUCAÇÃO INFANTIL BAIRRO COPAGRIL",1,519,79980000,"AVENIDA CAMPO GRANDE ","COPAGRIL                                                                                            ","10805/2014","2019-07-06",2,17,"2017-08-17",1,18,3,1,"1920220.23",1,"3741683000126","PREF MUN DE MUNDO NOVO",1,"","2016-01-07","2016-01-07","2018-02-21","1828016.56","2017-08-07",1,"","288033.03","2018-05-31","2017-03-05 18:09:18.195795","2018-07-27 21:15:22.320325","-23.9387094","-54.2875513","","Novo Centro de Educação Infantil Bairro Copagril","2016-01-07","","","-23.9387094","-54.2875513","Mundo Novo","Avenida Campo Grande"
1017481,"CONSTRUÇÃO DE NOVA ESCOLA 04 SALAS -ASSENTAMENTO UNIÃO DA CHAPADA - Itaeté - BA",1,1266,46790000,"Avenida do Comércio","ZONA RURAL","31260/2014","2019-05-11",2,89,"2018-07-05",1,10,3,2,"872728",1,"13922620000120","PREF MUN DE ITAETE",7,"42016","2016-06-16","2016-06-16","2018-09-06","617608.69","2018-07-05",1,"","610909.6","2018-05-31","2017-03-05 18:09:23.016131","2018-07-27 21:15:32.29275","-13.1387416","-41.0394028","","Construção de Nova Escola 04 Salas  Assentamento União da Chapada","2016-06-16","","","-13.1387416","-41.0394028","Itaeté",""
1017493,"Povoado Faixa do Cloves - Governador Nunes Freire - MA",3,2437,65284000,"Estrada Vicinal","Povoado Faixa do Cloves","32075/2014","2018-02-20",1,12,"2016-06-17",1,11,3,2,"1021869.45",1,"1612834000110","PREF MUN DE GOVERNADOR NUNES FREIRE",1,"92014","2014-10-23","2014-10-24","2016-07-24","1020903.54","2018-03-22",4,"Outros","204373.89","2018-05-31","2017-03-05 18:09:23.239881","2018-07-27 21:15:32.760442","-2.0505209","-45.8279734","","Povoado Faixa do Cloves","2014-10-24","","","-2.0505209","-45.8279734","Governador Nunes Freire",""
1017495,"CRECHE SAO GONÇALO RIO PRETO",1,4608,39185000,"RUA CAVALHADA","Centro                                                                                              ","32670/2014","2018-10-30",2,14,"2018-09-19",1,19,"",1,"1201737.6",1,"17754151000138","PREF MUN DE SAO GONCALO DO RIO PRETO",7,"3","2018-01-16","2018-01-18","2018-09-19","1201172.65","2018-07-19",1,"","180260.64","2018-05-31","2017-03-05 18:09:23.280658","2018-07-27 21:15:32.841777","-18.0027361","-43.3766854","","Creche Sao Gonçalo Rio Preto","2018-01-18","","","-18.0027361","-43.3766854","São Gonçalo do Rio Preto","Rua Cavalhada"
1017642,"Escola Municipal Dois de Julho  de Icó - Morro do Chapéu - BA",1,925,44850000,"Rua da Educação","Povoado de Icó","31653/2014","2019-02-27",2,26,"2018-06-28",1,11,3,2,"1019124.04",1,"13717517000148","PREF MUN DE MORRO DO CHAPEU",7,"13","2014-09-01","2014-09-02","2019-03-05","1008932.8","2018-06-28",1,"","234398.53","2018-05-31","2017-03-05 18:09:24.8681","2018-07-27 21:15:36.257822","-11.2704966","-41.0176247","","Escola Municipal Dois de Julho  de Icó","2014-09-02","","","-11.2704966","-41.0176247","Morro do Chapéu","Rua das Flôres"
1017598,"Estrada Egílio Vitorello",1,2869,6365210,"Estrada Egílio Vitorello","Jardim Maria Beatriz                                                                                ","11068/2014","2018-09-20",2,12,"2019-09-23",1,19,3,1,"1298038.17",1,"44892693000140","PREF MUN DE CARAPICUIBA",1,"12018","2018-05-03","2018-05-21","2019-05-21","2058947.4","2018-07-12",1,"","194705.73","2018-05-31","2017-03-05 18:09:24.377563","2018-07-27 21:15:35.223521","-23.5508792","-46.8531355","","Estrada Egílio Vitorello","2018-05-21","","","-23.5508792","-46.8531355","Carapicuíba","Estrada Egílio Vitorello"
1017417,"POVOADO CAMPINHO",1,2439,65468000,"RUA PRINCIPAL DO POVOADO","Zuna Rural                                                                                          ","29655/2014","2019-07-15",2,17,"2016-10-26",1,9,"",2,"248873.09",1,"1612831000187","PREF MUN DE MATOES DO NORTE",7,"","2015-07-10","2015-07-13","2016-10-26","245650.55","2017-10-03",1,"","49774.62","2018-05-31","2017-03-05 18:09:21.525049","2018-07-27 21:15:30.110633","-3.7621216","-44.5125127","","Povoado Campinho","2015-07-13","",False,"-3.7621216","-44.5125127","Matões do Norte","BR-135"
1017538,"Almoxarifado",1,4846,36784000,"Rua Projetada","Jardim Liberdade                                                                                    ","11721/2014","2018-12-31",2,30,"2018-07-04",1,19,3,1,"1201737.6",1,"17706656000127","PREF MUN DE DONA EUZEBIA",1,"12015","2015-12-01","2015-12-03","2018-12-31","1069578.28","2018-07-04",1,"","336438.21","2018-05-31","2017-03-05 18:09:23.568321","2018-07-27 21:15:33.422228","-21.3193426","-42.7955185","","Almoxarifado","2015-12-03","","","-21.3193426","-42.7955185","Dona Eusébia",""
1017536,"PAC 2 - CRECHE/PRÉ-ESCOLA  001",1,224,38550000,"Avenida Dr. Humberto Machado","TAQUARIL                                                                                            ","11693/2014","2018-12-19",2,34,"2018-12-15",1,19,3,1,"1201737.61",1,"18591149000158","PREF MUN DE COROMANDEL",7,"62015","2016-02-02","2016-02-02","2019-02-01","1210941.28","2018-07-06",1,"","372530.47","2018-05-31","2017-03-05 18:09:23.530326","2018-07-27 21:15:33.338304","-18.4828565","-47.1928239","","PAC 2   Creche/Pré-escola  001","2016-02-02","","","-18.4828565","-47.1928239","Coromandel","Avenida Doutor Humberto Machado"
1017552,"Creche Rua Aracaju",7,5003,13940000,"Rua Recife x Rua Aracaju","Jd Mirante                                                                                          ","11656/2014","2018-11-28",2,0,"2017-04-07",1,19,3,1,"1298038.16",1,"46439683000189","PREF MUN DE AGUAS DE LINDOIA",7,"32016","2016-06-23","2016-10-07","2018-09-27","1167299.91","","","","194705.73","2018-05-31","2017-03-05 18:09:23.820505","2018-07-27 21:15:33.970552","-22.4664112","-46.61709","","Creche Rua Aracaju","2016-10-07","","","-22.4664112","-46.61709","Águas de Lindóia","Rua Belo Horizonte"
1017574,"CONSTRUÇÃO DE CRECHE SEDE APUIARES",1,4470,62630000,"RUA FREDERICO PONTES","Centro                                                                                              ","11057/2014","2019-03-15",2,25,"2018-09-12",1,19,3,1,"1234014.63",1,"7438468000101","PREF MUN DE APUIARES",7,"2015082101","2015-10-02","2015-10-02","2018-09-12","1203290.52","2018-05-23",1,"","308444.8","2018-05-31","2017-03-05 18:09:23.913402","2018-07-27 21:15:34.180957","-3.9474953","-39.4321865","","Construção de Creche Sede Apuiares","2015-10-02","","","-3.9474953","-39.4321865","Apuiarés","Rua Frederico Ferreira Pontes"
1017713,"Assentamento Quandú - Barra de Santa Rosa - PB",1,3354,58170000,"Rua Projetada","Assentamento Quandú","32229/2014","2018-10-31",2,39,"2017-12-31",1,9,3,2,"229744.82",1,"8993925000192","PREF MUN DE BARRA DE SANTA ROSA",7,"","2018-06-15","2018-05-02","2018-08-30","121830.44","2017-08-23","","","91897.92","2018-05-31","2017-03-05 18:09:26.262765","2018-07-27 21:15:39.794308","-6.7217118","-36.0599473","","Assentamento Quandú","2018-05-02","","","-6.7217118","-36.0599473","Barra de Santa Rosa","Rua Nossa Senhora da Conceição"
1017681,"NOVO PRÉDIO ESCOLAR - PORTO DA FIRMIANA - Viseu - PA",1,1097,68620000,"RUA PRINCIPAL","FIRMIANA","32226/2014","2019-01-30",2,38,"2018-09-17",1,8,3,2,"133204.02",1,"4873618000117","PREF MUN DE VISEU",7,"82014","2014-07-24","2014-07-28","2018-07-27","129460.38","2018-07-17",1,"","30636.92","2018-05-31","2017-03-05 18:09:25.645753","2018-07-27 21:15:38.540574","-1.4391409","-46.3624686","","Novo Prédio Escolar   Porto da Firmiana","2014-07-28","","","-1.4391409","-46.3624686","Viseu",""
1017660,"Povoado Boa Esperança - Governador Nunes Freire - MA",3,2437,65284000,"Estrada Vicinal","Povoado Boa Esperança","32077/2014","2018-02-20",1,12,"2016-06-17",1,11,3,2,"1021869.45",1,"1612834000110","PREF MUN DE GOVERNADOR NUNES FREIRE",1,"92014","2014-10-23","2014-10-24","2016-07-24","1020903.54","2018-03-22",4,"Outros","204373.89","2018-05-31","2017-03-05 18:09:25.21798","2018-07-27 21:15:37.460771","-2.1109013","-45.8994663","","Povoado Boa Esperança","2014-10-24","","","-2.1109013","-45.8994663","Governador Nunes Freire","Rua da Esperança"
1017704,"Escola Porto Imperial",1,1384,77500000,"Avenida E","Porto Imperial                                                                                      ","34159/2014","2018-12-31",2,76,"2018-12-31",1,14,"",1,"3533992.58",1,"299198000156","PREF MUN DE PORTO NACIONAL",1,"72014","2015-03-17","2015-03-17","2018-09-19","3516370.02","2018-07-09",1,"","2650394.13","2018-05-31","2017-03-05 18:09:26.084761","2018-07-27 21:15:39.411103","-10.7329905","-48.3960636","","Escola Porto Imperial","2015-03-17","","","-10.7329905","-48.3960636","Porto Nacional","Avenida E"
